question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;13;954258132;Is there a fork somewhere nearby?;False;[3];36;
existence;14;397716526;Is there a spoon in the room?;True;[1];36;
existence;14;163536036;Is there a spoon somewhere nearby?;False;[1];36;
existence;14;480661274;Is there an apple somewhere in the room?;True;[9];36;
existence;14;31087751;Is there an apple somewhere in the room?;False;[9];36;
existence;14;486108752;Do we have any mugs?;True;[13];36;
existence;14;261337056;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;14;955998248;Do we have any mugs?;True;[13];36;
existence;14;817569880;Is there a mug somewhere in the room?;False;[13];36;
existence;16;343632985;Is there a spoon somewhere in the room?;True;[1];36;
existence;16;103372531;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;16;956399876;Is there a tomato somewhere in the room?;True;[6];36;
existence;16;161434055;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;16;333680161;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;16;366988918;Is there a fork in the room?;True;[3];36;
existence;16;70714798;Is there an egg in the room?;True;[5];36;
existence;16;389957508;Is there an egg somewhere nearby?;False;[5];36;
existence;17;703844653;Is there a fork in the room?;True;[3];36;
existence;17;790699007;Is there a fork somewhere nearby?;False;[3];36;
existence;17;614698423;Is there a knife somewhere nearby?;False;[10];36;
existence;17;467811922;I think a knife is in the room. Is that correct?;True;[10];36;
existence;17;425685970;I think a knife is in the room. Is that correct?;True;[10];36;
existence;17;965440761;Do we have any knives?;False;[10];36;
existence;17;6200026;Do we have any potatoes?;True;[2];36;
existence;17;913164092;I think a potato is in the room. Is that correct?;False;[2];36;
existence;18;290555144;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;18;659612023;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;18;92877001;Do we have any spoons?;True;[1];36;
existence;18;337892019;Is there a spoon somewhere nearby?;False;[1];36;
existence;18;254473157;Is there an apple in the room?;True;[9];36;
existence;18;598704630;Is there an apple somewhere nearby?;False;[9];36;
existence;18;345713169;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;18;120560955;Is there an apple somewhere in the room?;True;[9];36;
existence;19;172874809;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;19;602404297;Is there an apple somewhere in the room?;False;[9];36;
existence;19;130091470;Do we have any loaves of bread?;True;[12];36;
existence;19;682076570;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;19;727215661;Do we have any forks?;False;[3];36;
existence;19;151311853;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;19;456073632;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;19;233818761;Is there a head of lettuce in the room?;False;[8];36;
existence;20;852938186;Is there a potato in the room?;True;[2];36;
existence;20;41500924;Do we have any potatoes?;False;[2];36;
existence;20;125149995;Is there a fork somewhere nearby?;True;[3];36;
existence;20;409107940;Do we have any forks?;False;[3];36;
existence;20;287359266;Is there a plate in the room?;True;[4];36;
existence;20;68884643;Is there a plate in the room?;False;[4];36;
existence;20;198186076;Is there a potato in the room?;True;[2];36;
existence;20;827087206;I think a potato is in the room. Is that correct?;False;[2];36;
existence;22;34557313;Is there an egg somewhere nearby?;True;[5];36;
existence;22;249190729;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;22;730881452;Do we have any loaves of bread?;True;[12];36;
existence;22;598351042;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;22;38718778;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;22;767915655;Is there a spoon somewhere nearby?;False;[1];36;
existence;22;430302232;Do we have any bowls?;True;[7];36;
existence;22;76553698;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;23;356611102;Do we have any loaves of bread?;True;[12];36;
existence;23;180035723;Do we have any loaves of bread?;False;[12];36;
existence;23;188312520;Do we have any forks?;False;[3];36;
existence;23;638884435;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;23;174800942;Is there an apple somewhere in the room?;True;[9];36;
existence;23;54183480;Is there an apple in the room?;False;[9];36;
existence;23;902504230;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;23;196273599;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;24;245376575;I think an egg is in the room. Is that correct?;False;[5];36;
existence;24;922460084;Is there an egg somewhere nearby?;True;[5];36;
existence;24;622798754;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;24;664150780;I think a potato is in the room. Is that correct?;False;[2];36;
existence;24;940061265;Do we have any knives?;True;[10];36;
existence;24;798650435;I think a knife is in the room. Is that correct?;False;[10];36;
existence;24;29743112;Is there a bowl somewhere in the room?;False;[7];36;
existence;24;974599651;Is there a bowl somewhere nearby?;True;[7];36;
existence;25;758471336;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;25;931847334;I think an egg is in the room. Is that correct?;True;[5];36;
existence;25;369540209;Is there a knife somewhere nearby?;True;[10];36;
existence;25;396303064;I think a knife is in the room. Is that correct?;False;[10];36;
existence;25;542714773;Is there a spoon somewhere nearby?;True;[1];36;
existence;25;608903410;Is there a spoon somewhere nearby?;False;[1];36;
existence;25;705334753;Do we have any loaves of bread?;True;[12];36;
existence;25;697882158;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;26;982079617;Is there a bowl somewhere in the room?;True;[7];36;
existence;26;787781067;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;26;638545726;Is there a tomato somewhere in the room?;False;[6];36;
existence;26;791672272;Do we have any tomatoes?;True;[6];36;
existence;26;183377602;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;26;456631298;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;26;265218788;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;26;620234821;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;27;600058031;Is there a potato somewhere in the room?;True;[2];36;
existence;27;667333714;Is there a potato somewhere in the room?;False;[2];36;
existence;27;787699222;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;27;644946774;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;27;616527426;Is there a bowl in the room?;True;[7];36;
existence;27;982743598;Is there a bowl somewhere nearby?;False;[7];36;
existence;27;115190603;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;27;511609569;Please tell me if there is a knife somewhere in the room.;True;[10];36;
existence;28;789064718;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;28;147254700;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;28;131151253;Is there an egg somewhere nearby?;True;[5];36;
existence;28;380571115;I think an egg is in the room. Is that correct?;False;[5];36;
existence;28;554402479;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;28;427227668;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;28;987338331;Is there a spoon somewhere nearby?;False;[1];36;
existence;28;93562336;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;29;581434217;Is there an apple somewhere in the room?;True;[9];36;
existence;29;291289545;Is there an apple somewhere in the room?;False;[9];36;
existence;29;172048531;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;29;245016163;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;29;535469568;Is there a mug in the room?;False;[13];36;
existence;29;9862835;Is there a mug somewhere nearby?;True;[13];36;
existence;29;154281724;Is there an apple somewhere in the room?;True;[9];36;
existence;29;199833521;Do we have any apples?;False;[9];36;
existence;30;172863098;Is there a potato somewhere nearby?;True;[2];36;
existence;30;963138828;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;30;293019386;Is there a knife somewhere in the room?;True;[10];36;
existence;30;211944984;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;30;481690769;Is there a knife in the room?;True;[10];36;
existence;30;899335282;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;30;280255436;Is there an apple somewhere nearby?;True;[9];36;
existence;30;753542895;Do we have any apples?;False;[9];36;
existence;6;409652938;Is there a fork somewhere nearby?;True;[3];36;
existence;6;272348547;Is there a fork in the room?;False;[3];36;
existence;6;410353823;Is there an egg in the room?;False;[5];36;
existence;6;706040588;Is there an egg somewhere in the room?;True;[5];36;
existence;6;604910295;Is there a mug somewhere in the room?;False;[13];36;
existence;6;73767876;Is there a mug in the room?;True;[13];36;
existence;6;586048682;Is there an apple somewhere nearby?;False;[9];36;
existence;6;802645655;Is there an apple somewhere in the room?;True;[9];36;
existence;8;732469755;Is there a spoon somewhere in the room?;True;[1];36;
existence;8;135202728;Is there a spoon somewhere nearby?;False;[1];36;
existence;8;572759389;Is there a fork in the room?;True;[3];36;
existence;8;624103;Is there a fork in the room?;False;[3];36;
existence;8;749121992;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;8;878970163;Is there a bowl somewhere in the room?;False;[7];36;
existence;8;727705054;I think a potato is in the room. Is that correct?;True;[2];36;
existence;8;311208579;Do we have any potatoes?;False;[2];36;
existence;9;785665194;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;9;397119979;Is there a spoon somewhere nearby?;False;[1];36;
existence;9;19456409;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;9;792162065;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;9;324135649;Is there a plate somewhere nearby?;True;[4];36;
existence;9;885366374;Do we have any plates?;False;[4];36;
existence;9;522054687;Is there a knife somewhere in the room?;True;[10];36;
existence;9;265283334;Is there a knife somewhere nearby?;False;[10];36;
existence;10;165078919;Do we have any bowls?;True;[7];36;
existence;10;436820824;Do we have any bowls?;False;[7];36;
existence;10;237503375;Is there a plate somewhere nearby?;True;[4];36;
existence;10;122401831;Do we have any plates?;False;[4];36;
existence;10;61874405;Is there an apple somewhere nearby?;True;[9];36;
existence;10;696466985;I think an apple is in the room. Is that correct?;False;[9];36;
existence;10;26153230;I think an egg is in the room. Is that correct?;True;[5];36;
existence;10;137595317;Do we have any eggs?;False;[5];36;
existence;11;278860188;Is there a tomato somewhere nearby?;True;[6];36;
existence;11;156565390;Is there a tomato somewhere in the room?;False;[6];36;
existence;11;242824126;Is there a knife in the room?;True;[10];36;
existence;11;977241897;Do we have any knives?;False;[10];36;
existence;11;717702546;I think a mug is in the room. Is that correct?;True;[13];36;
existence;11;320205095;I think a mug is in the room. Is that correct?;False;[13];36;
existence;11;134187747;Is there a bowl somewhere nearby?;True;[7];36;
existence;11;195081786;Do we have any bowls?;False;[7];36;
existence;13;644080779;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;13;259147832;Is there a spoon in the room?;False;[1];36;
existence;13;923677698;Is there a potato in the room?;False;[2];36;
existence;13;76388519;Is there a potato somewhere nearby?;True;[2];36;
existence;13;777810345;Is there a tomato somewhere in the room?;True;[6];36;
existence;13;441466592;Is there a tomato in the room?;False;[6];36;
existence;13;979819664;Is there a fork somewhere nearby?;True;[3];36;
existence;13;137142222;Do we have any forks?;False;[3];36;
existence;14;707200972;Is there a tomato in the room?;True;[6];36;
existence;14;682122370;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;14;96342661;Do we have any tomatoes?;True;[6];36;
existence;14;204037795;Is there a tomato in the room?;False;[6];36;
existence;14;26980924;Do we have any plates?;True;[4];36;
existence;14;640470777;I think a plate is in the room. Is that correct?;False;[4];36;
existence;14;410337374;Is there a potato in the room?;True;[2];36;
existence;14;142213550;Is there a potato in the room?;False;[2];36;
existence;16;365762289;Is there an egg somewhere nearby?;False;[5];36;
existence;16;190813194;Do we have any eggs?;True;[5];36;
existence;16;718642680;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;16;712177991;Do we have any mugs?;False;[13];36;
existence;16;73690156;Is there a potato in the room?;True;[2];36;
existence;16;279842163;Is there a potato in the room?;False;[2];36;
existence;16;814668232;Is there an apple somewhere in the room?;True;[9];36;
existence;16;203058932;Is there an apple somewhere in the room?;False;[9];36;
existence;17;461516921;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;17;106365301;Is there a head of lettuce in the room?;False;[8];36;
existence;17;816168188;Is there a spoon in the room?;True;[1];36;
existence;17;920680423;Do we have any spoons?;False;[1];36;
existence;17;761038588;Is there a potato somewhere in the room?;True;[2];36;
existence;17;437158708;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;17;804762868;I think a knife is in the room. Is that correct?;True;[10];36;
existence;17;428540959;Is there a knife somewhere in the room?;False;[10];36;
existence;18;145355111;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;18;805658845;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;18;631869368;I think a fork is in the room. Is that correct?;True;[3];36;
existence;18;624009304;Is there a fork somewhere in the room?;False;[3];36;
existence;18;24944404;Is there a bowl somewhere in the room?;False;[7];36;
existence;18;484524164;Is there a bowl somewhere nearby?;True;[7];36;
existence;18;338338967;Is there a bowl in the room?;True;[7];36;
existence;18;769441073;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;19;555415278;Is there a mug somewhere in the room?;True;[13];36;
existence;19;216769485;I think a mug is in the room. Is that correct?;False;[13];36;
existence;19;894754783;Is there a potato somewhere nearby?;True;[2];36;
existence;19;341587431;Is there a potato somewhere nearby?;False;[2];36;
existence;19;169656867;Please tell me if there is a knife somewhere in the room.;True;[10];36;
existence;19;654983634;Is there a knife in the room?;False;[10];36;
existence;19;263575092;Is there an apple in the room?;True;[9];36;
existence;19;62895896;Do we have any apples?;False;[9];36;
existence;20;263842786;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;20;549468264;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;20;567348029;Is there a tomato somewhere in the room?;True;[6];36;
existence;20;582521350;Is there a tomato somewhere nearby?;False;[6];36;
existence;20;625435387;I think a fork is in the room. Is that correct?;True;[3];36;
existence;20;70034117;I think a fork is in the room. Is that correct?;False;[3];36;
existence;20;376369082;Is there a tomato somewhere nearby?;True;[6];36;
existence;20;327528323;Is there a tomato somewhere in the room?;False;[6];36;
existence;22;317999689;Is there a spoon in the room?;False;[1];36;
existence;22;819651697;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;22;998539347;Is there a potato somewhere in the room?;True;[2];36;
existence;22;877442516;I think a potato is in the room. Is that correct?;False;[2];36;
existence;22;219877013;I think an egg is in the room. Is that correct?;False;[5];36;
existence;22;228704793;I think an egg is in the room. Is that correct?;True;[5];36;
existence;22;362047882;Is there a knife in the room?;False;[10];36;
existence;22;674342247;Do we have any knives?;True;[10];36;
existence;23;234333751;Is there a head of lettuce in the room?;True;[8];36;
existence;23;827490574;Do we have any heads of lettuce?;False;[8];36;
existence;23;699940787;Is there a tomato somewhere nearby?;True;[6];36;
existence;23;709310113;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;23;64637883;Do we have any tomatoes?;True;[6];36;
existence;23;983620605;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;23;291222256;Please tell me if there is a knife somewhere in the room.;True;[10];36;
existence;23;171742717;Is there a knife somewhere nearby?;False;[10];36;
existence;24;806859886;Is there a tomato somewhere nearby?;True;[6];36;
existence;24;736912664;Is there a tomato in the room?;False;[6];36;
existence;24;749800120;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;24;36557752;Do we have any knives?;True;[10];36;
existence;24;819238640;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;24;341839927;Is there a tomato somewhere nearby?;False;[6];36;
existence;24;293454778;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;24;623641265;Is there a potato somewhere in the room?;False;[2];36;
existence;25;363391464;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;25;537706333;Do we have any mugs?;False;[13];36;
existence;25;330730408;Is there a spoon somewhere nearby?;True;[1];36;
existence;25;350481546;Is there a spoon somewhere in the room?;False;[1];36;
existence;25;809959262;Is there an apple in the room?;True;[9];36;
existence;25;573147476;Do we have any apples?;False;[9];36;
existence;25;139149868;Is there an apple in the room?;False;[9];36;
existence;25;720575669;I think an apple is in the room. Is that correct?;True;[9];36;
existence;26;791250478;Do we have any potatoes?;True;[2];36;
existence;26;466041503;Is there a potato in the room?;False;[2];36;
existence;26;491443318;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;26;528452862;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;26;75367833;Do we have any apples?;True;[9];36;
existence;26;605725007;Is there an apple somewhere in the room?;False;[9];36;
existence;26;668485465;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;26;863833460;Is there an apple somewhere nearby?;False;[9];36;
existence;27;801228531;Is there a fork somewhere in the room?;False;[3];36;
existence;27;882560324;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;27;800861320;Is there a bowl somewhere nearby?;True;[7];36;
existence;27;373898704;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;27;511043122;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;27;938730497;Do we have any heads of lettuce?;False;[8];36;
existence;27;281337289;Is there a fork somewhere nearby?;True;[3];36;
existence;27;390865614;I think a fork is in the room. Is that correct?;False;[3];36;
existence;28;515657913;Do we have any plates?;True;[4];36;
existence;28;939068521;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;28;175868353;Is there a fork somewhere in the room?;True;[3];36;
existence;28;620971562;Do we have any forks?;False;[3];36;
existence;28;546287974;Is there a bowl somewhere nearby?;True;[7];36;
existence;28;567737203;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;28;237376119;Is there an egg somewhere in the room?;True;[5];36;
existence;28;236467448;Is there an egg somewhere in the room?;False;[5];36;
existence;29;635000693;Do we have any tomatoes?;True;[6];36;
existence;29;388446232;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;29;160334052;Is there a mug somewhere in the room?;True;[13];36;
existence;29;424296703;Is there a mug somewhere in the room?;False;[13];36;
existence;29;612158336;I think a potato is in the room. Is that correct?;True;[2];36;
existence;29;528799665;Is there a potato somewhere in the room?;False;[2];36;
existence;29;137281481;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;29;844947000;I think a plate is in the room. Is that correct?;False;[4];36;
existence;30;416688171;Is there a plate somewhere in the room?;True;[4];36;
existence;30;904865236;Is there a plate in the room?;False;[4];36;
existence;30;969346857;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;30;106123298;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;30;600156472;Do we have any forks?;False;[3];36;
existence;30;765970858;Is there a fork in the room?;True;[3];36;
existence;30;84922766;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;30;947610631;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;6;514761671;Is there an egg somewhere in the room?;True;[5];36;
existence;6;306311361;Is there an egg somewhere nearby?;False;[5];36;
existence;6;447139035;Is there a tomato somewhere nearby?;True;[6];36;
existence;6;630929960;Is there a tomato somewhere in the room?;False;[6];36;
existence;6;247708289;Is there a potato in the room?;True;[2];36;
existence;6;221299544;Is there a potato in the room?;False;[2];36;
existence;6;446735081;Is there an apple somewhere in the room?;True;[9];36;
existence;6;19044956;Is there an apple in the room?;False;[9];36;
existence;6;743647739;I think an apple is in the room. Is that correct?;False;[9];36;
existence;6;985239169;Do we have any apples?;True;[9];36;
existence;6;855225465;Is there a mug somewhere in the room?;False;[13];36;
existence;6;289280729;Is there a mug somewhere nearby?;True;[13];36;
existence;8;670549450;Do we have any apples?;False;[9];36;
existence;8;812605151;Is there an apple somewhere nearby?;True;[9];36;
existence;8;912328428;Is there a head of lettuce somewhere nearby?;False;[8];36;
existence;8;950907715;Is there a head of lettuce in the room?;True;[8];36;
existence;8;941387022;Is there a tomato in the room?;True;[6];36;
existence;8;31610116;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;6;777640962;I think a fork is in the room. Is that correct?;True;[3];36;
existence;6;772288238;Is there a fork somewhere nearby?;False;[3];36;
existence;6;753768310;Is there a potato in the room?;True;[2];36;
existence;6;942332675;Is there a potato somewhere in the room?;False;[2];36;
existence;6;670268535;Is there a knife somewhere in the room?;True;[10];36;
existence;6;270249988;Is there a knife somewhere in the room?;False;[10];36;
existence;6;907540701;Do we have any mugs?;True;[13];36;
existence;6;27431259;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;6;121006704;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;6;995390716;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;6;568267192;Is there a tomato somewhere nearby?;False;[6];36;
existence;6;10568357;Is there a tomato in the room?;True;[6];36;
existence;6;159458642;Is there a knife somewhere nearby?;True;[10];36;
existence;6;395588951;I think a knife is in the room. Is that correct?;False;[10];36;
existence;6;985017312;Do we have any plates?;False;[4];36;
existence;6;84415727;I think a plate is in the room. Is that correct?;True;[4];36;
existence;6;668584064;Is there a fork somewhere in the room?;False;[3];36;
existence;6;624799772;Is there a fork somewhere nearby?;True;[3];36;
existence;6;89937285;Is there a tomato in the room?;True;[6];36;
existence;6;236174513;Do we have any tomatoes?;False;[6];36;
existence;6;359423292;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;6;256301477;Is there a spoon somewhere nearby?;False;[1];36;
existence;6;168187225;Do we have any heads of lettuce?;False;[8];36;
existence;6;152502587;Do we have any heads of lettuce?;True;[8];36;
existence;6;584524982;Is there an apple in the room?;True;[9];36;
existence;6;872758389;Is there an apple in the room?;False;[9];36;
existence;8;36844595;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;8;164446049;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;8;605074396;Is there a plate in the room?;False;[4];36;
existence;8;461312751;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;8;727726524;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;8;612480381;Is there a bowl in the room?;True;[7];36;
existence;8;420028443;I think a knife is in the room. Is that correct?;True;[10];36;
existence;8;493779548;Is there a knife in the room?;False;[10];36;
existence;8;672494106;Do we have any knives?;True;[10];36;
existence;8;975765602;Is there a knife somewhere nearby?;False;[10];36;
existence;8;817694434;I think an apple is in the room. Is that correct?;True;[9];36;
existence;8;342724668;Is there an apple somewhere nearby?;False;[9];36;
existence;9;623990592;Is there a mug in the room?;True;[13];36;
existence;9;419668030;Is there a mug somewhere in the room?;False;[13];36;
existence;9;234790250;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;9;225356768;Is there a spoon somewhere nearby?;False;[1];36;
existence;9;313269929;Is there a knife somewhere in the room?;False;[10];36;
existence;9;860917446;I think a knife is in the room. Is that correct?;True;[10];36;
existence;9;91646514;Do we have any knives?;True;[10];36;
existence;9;234042584;Is there a knife somewhere nearby?;False;[10];36;
existence;9;234118833;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;9;9773222;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;9;371249818;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;9;423005488;Is there a bowl somewhere in the room?;False;[7];36;
existence;10;42362303;Is there a tomato in the room?;False;[6];36;
existence;10;302416917;Is there a tomato somewhere in the room?;True;[6];36;
existence;10;561275789;Is there a spoon in the room?;True;[1];36;
existence;10;306029484;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;10;857257198;Do we have any mugs?;False;[13];36;
existence;10;770975241;Is there a mug somewhere in the room?;True;[13];36;
existence;10;163445819;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;10;498702064;Is there a bowl in the room?;True;[7];36;
existence;10;15290060;Is there a mug somewhere in the room?;True;[13];36;
existence;10;355151565;I think a mug is in the room. Is that correct?;False;[13];36;
existence;10;416596801;Is there an apple somewhere in the room?;True;[9];36;
existence;10;420726120;Is there an apple in the room?;False;[9];36;
existence;11;699860858;Is there a mug somewhere nearby?;False;[13];36;
existence;11;318861915;Is there a mug somewhere nearby?;True;[13];36;
existence;11;958452514;Is there an apple somewhere in the room?;True;[9];36;
existence;11;112187129;Is there an apple somewhere in the room?;False;[9];36;
existence;11;570277781;Do we have any loaves of bread?;True;[12];36;
existence;11;153865859;Is there a loaf of bread in the room?;False;[12];36;
existence;11;735818659;I think a plate is in the room. Is that correct?;True;[4];36;
existence;11;825499579;Do we have any plates?;False;[4];36;
existence;11;760765841;Do we have any plates?;True;[4];36;
existence;11;311080362;Is there a plate in the room?;False;[4];36;
existence;11;436023090;Do we have any apples?;True;[9];36;
existence;11;715691785;Do we have any apples?;False;[9];36;
existence;13;561361387;Is there a fork somewhere nearby?;True;[3];36;
existence;13;501306759;I think a fork is in the room. Is that correct?;False;[3];36;
existence;13;91228943;Is there a potato in the room?;True;[2];36;
existence;13;425461563;Is there a potato in the room?;False;[2];36;
existence;13;734247803;Do we have any tomatoes?;True;[6];36;
existence;13;139132621;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;13;254306659;Is there a potato somewhere in the room?;True;[2];36;
existence;13;373482527;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;13;169554622;Do we have any bowls?;False;[7];36;
existence;13;893813741;Is there a bowl somewhere in the room?;True;[7];36;
existence;13;566106181;Is there a bowl somewhere in the room?;True;[7];36;
existence;13;934078557;Is there a bowl in the room?;False;[7];36;
existence;14;229084902;Is there a spoon somewhere nearby?;False;[1];36;
existence;14;17400903;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;14;908519650;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;14;348965109;Is there an apple somewhere in the room?;False;[9];36;
existence;14;421867161;Is there a tomato somewhere in the room?;True;[6];36;
existence;14;152408040;Is there a tomato in the room?;False;[6];36;
existence;14;235464398;Is there a fork somewhere nearby?;True;[3];36;
existence;14;71336978;Is there a fork somewhere in the room?;False;[3];36;
existence;14;707505010;Is there an apple somewhere nearby?;False;[9];36;
existence;14;58713841;I think an apple is in the room. Is that correct?;True;[9];36;
existence;14;296030787;Is there an egg somewhere nearby?;True;[5];36;
existence;14;149113469;I think an egg is in the room. Is that correct?;False;[5];36;
existence;16;666973911;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;16;452490425;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;16;194403148;Is there a knife somewhere in the room?;False;[10];36;
existence;16;109508666;I think a knife is in the room. Is that correct?;True;[10];36;
existence;16;775717144;Is there a bowl somewhere in the room?;True;[7];36;
existence;16;171203890;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;16;542541677;Is there a mug in the room?;True;[13];36;
existence;16;420982250;I think a mug is in the room. Is that correct?;False;[13];36;
existence;16;492002937;Do we have any potatoes?;True;[2];36;
existence;16;764529058;I think a potato is in the room. Is that correct?;False;[2];36;
existence;16;267520730;Is there a bowl in the room?;False;[7];36;
existence;16;668393994;Is there a bowl somewhere nearby?;True;[7];36;
existence;17;647271580;Is there a bowl somewhere in the room?;False;[7];36;
existence;17;538912472;Is there a bowl somewhere nearby?;True;[7];36;
existence;17;52466833;Is there a potato in the room?;True;[2];36;
existence;17;173777857;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;17;671536;Is there a bowl somewhere in the room?;False;[7];36;
existence;17;493319980;Is there a bowl somewhere in the room?;True;[7];36;
existence;17;203089707;I think an egg is in the room. Is that correct?;True;[5];36;
existence;17;706876815;Is there an egg somewhere in the room?;False;[5];36;
existence;17;888160223;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;17;965146727;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;17;678250060;Please tell me if there is a head of lettuce somewhere in the room.;False;[8];36;
existence;17;716033680;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;18;459997804;I think a fork is in the room. Is that correct?;True;[3];36;
existence;18;90107450;Do we have any forks?;False;[3];36;
existence;18;846186796;Is there a potato in the room?;True;[2];36;
existence;18;630810370;Is there a potato somewhere in the room?;False;[2];36;
